               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.020188,            0.034588,                   0,             0.53701,                 0.8,              0.5257,             0.27182,            0.020109,            0.026369,                   0,           0.0083015,           0.0083015,           0.0083015
                 158,            0.019521,            0.033855,                   0,             0.66325,             0.46782,             0.60431,             0.31974,            0.022573,            0.029946,                   0,           0.0082777,           0.0082777,           0.0082777
                 159,            0.020222,            0.035419,                   0,             0.57928,             0.84336,             0.74839,              0.4345,            0.019903,            0.023701,                   0,           0.0082539,           0.0082539,           0.0082539
                 160,            0.019315,            0.032352,                   0,             0.58681,                 0.8,             0.71017,              0.4024,            0.026087,            0.022784,                   0,           0.0082302,           0.0082302,           0.0082302
                 161,            0.018841,            0.035135,                   0,             0.44729,             0.76882,             0.58025,             0.26847,            0.024534,            0.026029,                   0,           0.0082064,           0.0082064,           0.0082064
                 162,            0.019996,            0.032972,                   0,              0.7796,              0.5875,             0.75425,             0.31603,            0.023137,            0.029701,                   0,           0.0081826,           0.0081826,           0.0081826
                 163,            0.018346,            0.033943,                   0,             0.64584,              0.7875,             0.72219,             0.35994,            0.023407,            0.023373,                   0,           0.0081588,           0.0081588,           0.0081588
                 164,             0.02058,            0.036021,                   0,             0.65281,              0.7875,             0.75699,             0.42254,            0.020563,            0.023997,                   0,           0.0081351,           0.0081351,           0.0081351
                 165,            0.020105,              0.0355,                   0,             0.63023,               0.825,             0.72788,             0.40159,            0.022566,            0.021527,                   0,           0.0081113,           0.0081113,           0.0081113
                 166,            0.019969,            0.034392,                   0,              0.5556,                0.85,             0.69075,             0.43927,            0.018805,            0.022677,                   0,           0.0080875,           0.0080875,           0.0080875
