               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,             0.01432,            0.013415,                   0,              0.9993,                   1,               0.995,             0.93074,           0.0097679,            0.007785,                   0,           0.0083015,           0.0083015,           0.0083015
                 158,            0.013884,            0.013635,                   0,             0.99931,                   1,               0.995,             0.93484,           0.0072522,           0.0073225,                   0,           0.0082777,           0.0082777,           0.0082777
                 159,            0.013592,            0.012988,                   0,              0.9993,                   1,               0.995,             0.95877,           0.0076925,           0.0069273,                   0,           0.0082539,           0.0082539,           0.0082539
                 160,            0.013885,            0.013789,                   0,             0.99931,                   1,               0.995,              0.8727,           0.0096228,           0.0076052,                   0,           0.0082302,           0.0082302,           0.0082302
                 161,            0.014033,            0.013999,                   0,                   1,             0.99899,               0.995,             0.88176,           0.0095363,            0.010469,                   0,           0.0082064,           0.0082064,           0.0082064
                 162,            0.013669,            0.013765,                   0,             0.99942,                   1,               0.995,             0.91571,           0.0081389,           0.0089906,                   0,           0.0081826,           0.0081826,           0.0081826
                 163,            0.012815,            0.014026,                   0,             0.99948,                   1,               0.995,               0.898,           0.0089453,           0.0076981,                   0,           0.0081588,           0.0081588,           0.0081588
                 164,            0.014301,            0.013947,                   0,             0.99931,                   1,               0.995,                0.91,           0.0089305,           0.0065745,                   0,           0.0081351,           0.0081351,           0.0081351
                 165,            0.013251,            0.013574,                   0,             0.99932,                   1,               0.995,             0.91589,           0.0083814,           0.0066713,                   0,           0.0081113,           0.0081113,           0.0081113
                 166,            0.013423,            0.013181,                   0,             0.99929,                   1,               0.995,             0.91297,           0.0078152,           0.0069095,                   0,           0.0080875,           0.0080875,           0.0080875
                 167,            0.013388,            0.013644,                   0,              0.9993,                   1,               0.995,             0.90176,           0.0083518,           0.0064994,                   0,           0.0080637,           0.0080637,           0.0080637
                 168,            0.012439,            0.013733,                   0,              0.9993,                   1,               0.995,             0.89129,           0.0088953,           0.0072415,                   0,             0.00804,             0.00804,             0.00804
                 169,            0.015066,            0.013367,                   0,             0.99933,                   1,               0.995,             0.92482,            0.009117,           0.0067958,                   0,           0.0080162,           0.0080162,           0.0080162
