               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 174,            0.015912,            0.013951,                   0,              0.9993,                   1,               0.995,             0.90997,            0.008483,           0.0072099,                   0,            0.010639,            0.010639,            0.010639
                 175,            0.014234,            0.014627,                   0,             0.99913,                   1,               0.995,             0.85339,            0.010352,           0.0073275,                   0,            0.010631,            0.010631,            0.010631
                 176,            0.014263,            0.013095,                   0,             0.99892,                   1,               0.995,             0.89963,           0.0082112,           0.0075063,                   0,            0.010623,            0.010623,            0.010623
                 177,            0.015083,            0.013305,                   0,             0.99917,                   1,               0.995,              0.8717,            0.010532,           0.0072356,                   0,            0.010615,            0.010615,            0.010615
                 178,             0.01599,            0.014125,                   0,             0.99923,                   1,               0.995,             0.90652,           0.0086784,            0.006778,                   0,            0.010607,            0.010607,            0.010607
                 179,            0.013317,            0.013795,                   0,             0.99926,                   1,               0.995,             0.88197,            0.012102,            0.006778,                   0,            0.010599,            0.010599,            0.010599
                 180,            0.015041,            0.013684,                   0,             0.99928,                   1,               0.995,             0.93144,           0.0071823,           0.0067701,                   0,            0.010592,            0.010592,            0.010592
                 181,            0.016023,            0.013795,                   0,              0.9993,                   1,               0.995,             0.90091,            0.010887,           0.0066743,                   0,            0.010584,            0.010584,            0.010584
                 182,            0.013926,             0.01469,                   0,              0.9993,                   1,               0.995,             0.89308,            0.009259,           0.0070024,                   0,            0.010576,            0.010576,            0.010576
                 183,             0.01514,            0.013103,                   0,             0.99928,                   1,               0.995,             0.87737,            0.011307,           0.0072949,                   0,            0.010568,            0.010568,            0.010568
                 184,            0.014197,            0.013843,                   0,              0.9993,                   1,               0.995,             0.88497,            0.009671,           0.0065152,                   0,             0.01056,             0.01056,             0.01056
                 185,            0.013191,            0.013229,                   0,             0.99928,                   1,               0.995,             0.93039,           0.0073813,           0.0070231,                   0,            0.010552,            0.010552,            0.010552
                 186,            0.012996,            0.013688,                   0,             0.99932,                   1,               0.995,             0.87082,            0.008365,            0.006782,                   0,            0.010544,            0.010544,            0.010544
                 187,            0.012051,            0.013332,                   0,             0.99935,                   1,               0.995,             0.90804,           0.0090289,           0.0067474,                   0,            0.010536,            0.010536,            0.010536
                 188,            0.013571,            0.013601,                   0,             0.99928,                   1,               0.995,             0.92668,           0.0076337,            0.006947,                   0,            0.010528,            0.010528,            0.010528
                 189,            0.012762,            0.013016,                   0,             0.99926,                   1,               0.995,             0.94626,           0.0072835,           0.0070439,                   0,             0.01052,             0.01052,             0.01052
                 190,            0.013466,            0.013861,                   0,             0.99932,                   1,               0.995,             0.93503,           0.0069561,           0.0066772,                   0,            0.010512,            0.010512,            0.010512
                 191,            0.012884,            0.014612,                   0,             0.99949,                   1,               0.995,             0.93895,           0.0074079,           0.0071891,                   0,            0.010504,            0.010504,            0.010504
                 192,            0.012955,            0.013818,                   0,                   1,               0.998,               0.995,             0.92694,           0.0086894,           0.0086013,                   0,            0.010496,            0.010496,            0.010496
                 193,            0.013669,            0.013278,                   0,                   1,             0.98199,             0.99489,             0.87272,           0.0097961,            0.010182,                   0,            0.010489,            0.010489,            0.010489
                 194,            0.013424,            0.013505,                   0,             0.99939,                   1,               0.995,             0.86753,            0.012304,           0.0077514,                   0,            0.010481,            0.010481,            0.010481
                 195,             0.01331,            0.013241,                   0,             0.99923,                   1,               0.995,              0.9422,           0.0075986,           0.0067543,                   0,            0.010473,            0.010473,            0.010473
                 196,            0.013738,            0.013435,                   0,             0.99926,                   1,               0.995,             0.89481,           0.0092505,           0.0080775,                   0,            0.010465,            0.010465,            0.010465
                 197,            0.014702,            0.013056,                   0,             0.99923,                   1,               0.995,             0.86254,           0.0098945,           0.0075212,                   0,            0.010457,            0.010457,            0.010457
                 198,            0.013462,              0.0126,                   0,             0.99931,                   1,               0.995,             0.92681,           0.0079073,           0.0080499,                   0,            0.010449,            0.010449,            0.010449
                 199,            0.014737,            0.013901,                   0,              0.9993,                   1,               0.995,             0.90669,           0.0085244,           0.0074737,                   0,            0.010441,            0.010441,            0.010441
                 200,            0.014034,            0.012964,                   0,             0.99931,                   1,               0.995,             0.93094,           0.0076852,            0.006782,                   0,            0.010433,            0.010433,            0.010433
                 201,            0.013217,            0.013681,                   0,             0.99922,                   1,               0.995,             0.89429,           0.0079057,           0.0077613,                   0,            0.010425,            0.010425,            0.010425
                 202,            0.013849,            0.013675,                   0,             0.99927,                   1,               0.995,             0.91672,            0.009291,           0.0074895,                   0,            0.010417,            0.010417,            0.010417
                 203,            0.014318,             0.01335,                   0,              0.9994,                   1,               0.995,             0.91364,           0.0080356,           0.0073344,                   0,            0.010409,            0.010409,            0.010409
                 204,            0.014624,              0.0134,                   0,             0.99929,                   1,               0.995,             0.94066,           0.0071786,           0.0068294,                   0,            0.010401,            0.010401,            0.010401
                 205,            0.013666,            0.012596,                   0,             0.99931,                   1,               0.995,             0.93674,           0.0069882,           0.0067108,                   0,            0.010393,            0.010393,            0.010393
                 206,            0.013798,            0.012997,                   0,             0.99928,                   1,               0.995,             0.94845,           0.0071043,           0.0067504,                   0,            0.010386,            0.010386,            0.010386
                 207,            0.012771,            0.013493,                   0,             0.99932,                   1,               0.995,             0.94804,           0.0072184,           0.0064915,                   0,            0.010378,            0.010378,            0.010378
                 208,            0.013552,            0.013767,                   0,              0.9993,                   1,               0.995,             0.90255,           0.0083046,           0.0070024,                   0,             0.01037,             0.01037,             0.01037
                 209,            0.012559,            0.013465,                   0,             0.99927,                   1,               0.995,             0.94185,           0.0071148,           0.0071931,                   0,            0.010362,            0.010362,            0.010362
                 210,            0.012873,            0.013024,                   0,             0.99854,                   1,               0.995,             0.93548,           0.0075845,           0.0066239,                   0,            0.010354,            0.010354,            0.010354
                 211,            0.012012,            0.013208,                   0,             0.99937,                   1,               0.995,              0.9172,           0.0081381,           0.0066585,                   0,            0.010346,            0.010346,            0.010346
                 212,             0.01438,            0.013265,                   0,             0.99932,                   1,               0.995,             0.87416,           0.0085997,           0.0068008,                   0,            0.010338,            0.010338,            0.010338
                 213,            0.012216,            0.013075,                   0,             0.99932,                   1,               0.995,             0.91759,           0.0087807,              0.0067,                   0,             0.01033,             0.01033,             0.01033
                 214,            0.013818,            0.013036,                   0,             0.99931,                   1,               0.995,             0.89705,           0.0080559,           0.0065181,                   0,            0.010322,            0.010322,            0.010322
                 215,            0.012384,            0.013245,                   0,             0.99933,                   1,               0.995,             0.90256,           0.0081249,           0.0065122,                   0,            0.010314,            0.010314,            0.010314
                 216,            0.014029,            0.011812,                   0,             0.99933,                   1,               0.995,             0.95465,           0.0067408,           0.0063591,                   0,            0.010306,            0.010306,            0.010306
                 217,            0.012905,            0.012772,                   0,             0.99932,                   1,               0.995,              0.9198,           0.0072767,           0.0064015,                   0,            0.010298,            0.010298,            0.010298
                 218,            0.014149,            0.013088,                   0,             0.99928,                   1,               0.995,             0.94062,           0.0064746,           0.0063136,                   0,             0.01029,             0.01029,             0.01029
                 219,            0.013029,            0.012534,                   0,             0.99934,                   1,               0.995,             0.94266,           0.0064571,           0.0061802,                   0,            0.010283,            0.010283,            0.010283
                 220,            0.013707,            0.013102,                   0,             0.99927,                   1,               0.995,             0.90399,           0.0081117,           0.0067573,                   0,            0.010275,            0.010275,            0.010275
                 221,            0.011544,            0.012613,                   0,             0.99934,                   1,               0.995,             0.82764,            0.010473,           0.0073621,                   0,            0.010267,            0.010267,            0.010267
                 222,            0.012613,            0.013362,                   0,              0.9993,                   1,               0.995,             0.95377,           0.0074005,           0.0071822,                   0,            0.010259,            0.010259,            0.010259
                 223,            0.012421,            0.012891,                   0,             0.99932,                   1,               0.995,             0.91675,            0.008462,           0.0071723,                   0,            0.010251,            0.010251,            0.010251
                 224,            0.012286,            0.012402,                   0,             0.99933,                   1,               0.995,             0.95352,            0.006641,           0.0064974,                   0,            0.010243,            0.010243,            0.010243
                 225,            0.013679,            0.013485,                   0,             0.99931,                   1,               0.995,             0.94837,           0.0078465,           0.0062632,                   0,            0.010235,            0.010235,            0.010235
                 226,            0.012768,            0.013306,                   0,             0.99929,                   1,               0.995,             0.92674,           0.0070489,           0.0064816,                   0,            0.010227,            0.010227,            0.010227
                 227,            0.013972,            0.012195,                   0,             0.99931,                   1,               0.995,             0.91015,           0.0095963,           0.0064579,                   0,            0.010219,            0.010219,            0.010219
                 228,            0.011786,            0.012447,                   0,             0.99934,                   1,               0.995,             0.90211,           0.0083322,           0.0068018,                   0,            0.010211,            0.010211,            0.010211
                 229,            0.013611,            0.013144,                   0,             0.99977,                   1,               0.995,             0.89071,           0.0084874,           0.0076981,                   0,            0.010203,            0.010203,            0.010203
                 230,             0.01303,            0.012622,                   0,             0.99932,                   1,               0.995,             0.89609,           0.0085292,           0.0073799,                   0,            0.010195,            0.010195,            0.010195
                 231,            0.012056,            0.013298,                   0,             0.99931,                   1,               0.995,             0.91098,           0.0073364,           0.0071427,                   0,            0.010187,            0.010187,            0.010187
                 232,            0.012601,            0.012812,                   0,             0.99936,                   1,               0.995,             0.93279,           0.0070642,           0.0071881,                   0,             0.01018,             0.01018,             0.01018
                 233,            0.013111,            0.013217,                   0,             0.99932,                   1,               0.995,             0.92034,            0.006948,           0.0070834,                   0,            0.010172,            0.010172,            0.010172
                 234,            0.013346,            0.012788,                   0,             0.99936,                   1,               0.995,             0.93707,           0.0070429,            0.007623,                   0,            0.010164,            0.010164,            0.010164
                 235,            0.012734,            0.012558,                   0,             0.99931,                   1,               0.995,             0.94143,           0.0067406,           0.0083364,                   0,            0.010156,            0.010156,            0.010156
                 236,            0.013746,            0.012249,                   0,             0.99931,                   1,               0.995,              0.9439,           0.0066422,           0.0067504,                   0,            0.010148,            0.010148,            0.010148
                 237,            0.013938,            0.012353,                   0,             0.99931,                   1,               0.995,             0.92609,           0.0069036,           0.0066614,                   0,             0.01014,             0.01014,             0.01014
                 238,             0.01307,            0.013148,                   0,             0.99929,                   1,               0.995,             0.92885,           0.0078001,           0.0071565,                   0,            0.010132,            0.010132,            0.010132
                 239,            0.014235,            0.012809,                   0,             0.99928,                   1,               0.995,             0.91376,           0.0076438,           0.0077791,                   0,            0.010124,            0.010124,            0.010124
                 240,            0.012742,            0.013116,                   0,             0.99934,                   1,               0.995,             0.93985,           0.0073135,           0.0077475,                   0,            0.010116,            0.010116,            0.010116
                 241,            0.012927,            0.011941,                   0,             0.99928,                   1,               0.995,             0.94024,           0.0066746,           0.0079313,                   0,            0.010108,            0.010108,            0.010108
                 242,            0.011874,            0.012506,                   0,             0.99933,                   1,               0.995,             0.93958,           0.0072312,           0.0080953,                   0,              0.0101,              0.0101,              0.0101
                 243,            0.013286,            0.013087,                   0,             0.99931,                   1,               0.995,             0.91406,           0.0076812,           0.0070142,                   0,            0.010092,            0.010092,            0.010092
                 244,            0.013097,            0.012149,                   0,             0.99933,                   1,               0.995,             0.95762,            0.006179,           0.0060774,                   0,            0.010084,            0.010084,            0.010084
                 245,            0.012559,            0.012291,                   0,             0.99934,                   1,               0.995,              0.9308,           0.0074194,           0.0062434,                   0,            0.010076,            0.010076,            0.010076
                 246,            0.013493,            0.012925,                   0,             0.99931,                   1,               0.995,             0.94879,           0.0071078,           0.0073384,                   0,            0.010069,            0.010069,            0.010069
                 247,            0.011807,            0.012461,                   0,             0.99934,                   1,               0.995,             0.90043,           0.0080146,           0.0075844,                   0,            0.010061,            0.010061,            0.010061
                 248,            0.012152,            0.012253,                   0,             0.99935,                   1,               0.995,              0.9274,           0.0074311,           0.0074016,                   0,            0.010053,            0.010053,            0.010053
                 249,             0.01172,             0.01317,                   0,              0.9993,                   1,               0.995,             0.93366,           0.0066243,            0.007115,                   0,            0.010045,            0.010045,            0.010045
                 250,            0.011432,            0.012135,                   0,             0.99934,                   1,               0.995,             0.93112,           0.0068462,            0.006784,                   0,            0.010037,            0.010037,            0.010037
                 251,            0.012118,            0.012275,                   0,             0.99931,                   1,               0.995,             0.87391,           0.0098191,           0.0071417,                   0,            0.010029,            0.010029,            0.010029
                 252,            0.011415,            0.012576,                   0,              0.9993,                   1,               0.995,             0.94553,           0.0066545,           0.0062494,                   0,            0.010021,            0.010021,            0.010021
                 253,            0.012572,              0.0127,                   0,             0.99932,                   1,               0.995,             0.95045,           0.0071498,           0.0065873,                   0,            0.010013,            0.010013,            0.010013
                 254,            0.012347,            0.012536,                   0,             0.99937,                   1,               0.995,             0.94367,           0.0061736,            0.006199,                   0,            0.010005,            0.010005,            0.010005
                 255,            0.012486,            0.011885,                   0,             0.99938,                   1,               0.995,             0.95043,           0.0066298,           0.0063729,                   0,           0.0099973,           0.0099973,           0.0099973
                 256,            0.011941,            0.012614,                   0,             0.99934,                   1,               0.995,             0.96676,           0.0060287,           0.0064697,                   0,           0.0099893,           0.0099893,           0.0099893
                 257,            0.011604,            0.012249,                   0,             0.99931,                   1,               0.995,             0.91888,           0.0070201,           0.0064203,                   0,           0.0099814,           0.0099814,           0.0099814
                 258,            0.012129,            0.012609,                   0,              0.9993,                   1,               0.995,             0.92778,           0.0070877,           0.0069263,                   0,           0.0099735,           0.0099735,           0.0099735
                 259,            0.012327,            0.011835,                   0,             0.99932,                   1,               0.995,             0.88406,           0.0081169,           0.0065933,                   0,           0.0099656,           0.0099656,           0.0099656
                 260,            0.011739,            0.013437,                   0,             0.99931,                   1,               0.995,             0.93506,           0.0067171,           0.0070053,                   0,           0.0099576,           0.0099576,           0.0099576
                 261,            0.012199,            0.012542,                   0,             0.99928,                   1,               0.995,             0.95061,           0.0060971,            0.007035,                   0,           0.0099497,           0.0099497,           0.0099497
                 262,            0.012255,            0.012079,                   0,             0.99933,                   1,               0.995,             0.90705,           0.0074992,           0.0064223,                   0,           0.0099418,           0.0099418,           0.0099418
                 263,            0.013124,            0.012343,                   0,             0.99929,                   1,               0.995,             0.93807,           0.0063755,           0.0067632,                   0,           0.0099339,           0.0099339,           0.0099339
                 264,            0.012589,             0.01165,                   0,              0.9993,                   1,               0.995,             0.95599,           0.0060827,           0.0066269,                   0,           0.0099259,           0.0099259,           0.0099259
                 265,            0.012009,            0.012076,                   0,             0.99932,                   1,               0.995,             0.91578,           0.0085329,           0.0065211,                   0,            0.009918,            0.009918,            0.009918
                 266,            0.012263,             0.01169,                   0,             0.99927,                   1,               0.995,             0.93522,           0.0066566,           0.0066822,                   0,           0.0099101,           0.0099101,           0.0099101
                 267,            0.011472,              0.0127,                   0,             0.99934,                   1,               0.995,             0.92139,           0.0083912,           0.0068966,                   0,           0.0099022,           0.0099022,           0.0099022
                 268,            0.012271,            0.011768,                   0,             0.99924,                   1,               0.995,             0.94205,           0.0069168,           0.0059875,                   0,           0.0098942,           0.0098942,           0.0098942
                 269,            0.011577,            0.012607,                   0,              0.9993,                   1,               0.995,             0.95607,            0.005866,           0.0059065,                   0,           0.0098863,           0.0098863,           0.0098863
                 270,            0.012679,            0.011725,                   0,             0.99935,                   1,               0.995,             0.93377,           0.0070256,            0.005863,                   0,           0.0098784,           0.0098784,           0.0098784
                 271,            0.011584,            0.012203,                   0,             0.99929,                   1,               0.995,             0.93167,           0.0070233,           0.0064203,                   0,           0.0098705,           0.0098705,           0.0098705
                 272,            0.012004,            0.011919,                   0,             0.99935,                   1,               0.995,              0.9416,           0.0059576,           0.0066891,                   0,           0.0098625,           0.0098625,           0.0098625
                 273,            0.010591,            0.011585,                   0,             0.99936,                   1,               0.995,             0.93942,           0.0063355,           0.0069194,                   0,           0.0098546,           0.0098546,           0.0098546
                 274,            0.012502,            0.011408,                   0,             0.99932,                   1,               0.995,             0.93593,           0.0065011,           0.0077623,                   0,           0.0098467,           0.0098467,           0.0098467
                 275,            0.011312,            0.012146,                   0,             0.99929,                   1,               0.995,             0.93496,           0.0066671,            0.007119,                   0,           0.0098388,           0.0098388,           0.0098388
                 276,             0.01114,             0.01302,                   0,             0.99929,                   1,               0.995,              0.9375,           0.0066814,           0.0070202,                   0,           0.0098308,           0.0098308,           0.0098308
                 277,            0.011098,            0.012258,                   0,             0.99926,                   1,               0.995,             0.90964,           0.0075226,           0.0072227,                   0,           0.0098229,           0.0098229,           0.0098229
                 278,            0.012258,            0.011982,                   0,              0.9993,                   1,               0.995,             0.96396,            0.005908,           0.0068423,                   0,            0.009815,            0.009815,            0.009815
                 279,            0.012019,            0.011434,                   0,             0.99931,                   1,               0.995,              0.9421,           0.0066938,           0.0063877,                   0,           0.0098071,           0.0098071,           0.0098071
                 280,            0.011789,            0.012164,                   0,              0.9994,                   1,               0.995,               0.961,           0.0062195,            0.006448,                   0,           0.0097991,           0.0097991,           0.0097991
                 281,            0.012437,            0.012098,                   0,             0.99932,                   1,               0.995,             0.94106,            0.007005,           0.0073186,                   0,           0.0097912,           0.0097912,           0.0097912
                 282,            0.012843,            0.012527,                   0,             0.99926,                   1,               0.995,              0.9232,           0.0072193,            0.007702,                   0,           0.0097833,           0.0097833,           0.0097833
                 283,            0.011572,            0.012038,                   0,             0.99932,                   1,               0.995,             0.91975,           0.0074746,           0.0075824,                   0,           0.0097754,           0.0097754,           0.0097754
                 284,            0.012175,            0.012049,                   0,             0.99929,                   1,               0.995,             0.92362,           0.0069012,           0.0071279,                   0,           0.0097675,           0.0097675,           0.0097675
                 285,            0.011864,            0.012344,                   0,             0.99932,                   1,               0.995,              0.9066,           0.0085234,           0.0072198,                   0,           0.0097595,           0.0097595,           0.0097595
                 286,            0.011288,            0.012258,                   0,             0.99931,                   1,               0.995,             0.94687,           0.0067397,           0.0066012,                   0,           0.0097516,           0.0097516,           0.0097516
                 287,            0.011696,             0.01198,                   0,             0.99949,                   1,               0.995,             0.92764,           0.0073107,           0.0067583,                   0,           0.0097437,           0.0097437,           0.0097437
                 288,            0.010847,            0.012233,                   0,             0.99932,                   1,               0.995,             0.94898,           0.0063363,           0.0067029,                   0,           0.0097358,           0.0097358,           0.0097358
                 289,            0.012457,            0.012523,                   0,             0.99934,                   1,               0.995,             0.91839,           0.0079087,            0.007366,                   0,           0.0097278,           0.0097278,           0.0097278
                 290,            0.011215,            0.012287,                   0,             0.99934,                   1,               0.995,             0.95758,           0.0060389,           0.0064351,                   0,           0.0097199,           0.0097199,           0.0097199
                 291,            0.010975,            0.012042,                   0,             0.99942,                   1,               0.995,               0.953,            0.006346,            0.006532,                   0,            0.009712,            0.009712,            0.009712
                 292,            0.011304,            0.011641,                   0,             0.99936,                   1,               0.995,             0.94015,           0.0064515,           0.0068611,                   0,           0.0097041,           0.0097041,           0.0097041
                 293,             0.01292,            0.012596,                   0,             0.99933,                   1,               0.995,             0.94081,           0.0064877,           0.0064371,                   0,           0.0096961,           0.0096961,           0.0096961
                 294,            0.011813,             0.01234,                   0,              0.9993,                   1,               0.995,             0.94641,           0.0064009,           0.0065112,                   0,           0.0096882,           0.0096882,           0.0096882
                 295,           0.0096904,            0.012567,                   0,             0.99934,                   1,               0.995,             0.95477,           0.0062645,           0.0063067,                   0,           0.0096803,           0.0096803,           0.0096803
                 296,             0.01152,            0.012173,                   0,             0.99933,                   1,               0.995,             0.93967,           0.0065916,           0.0061575,                   0,           0.0096724,           0.0096724,           0.0096724
                 297,            0.010614,            0.011383,                   0,              0.9993,                   1,               0.995,             0.94525,           0.0062216,           0.0063699,                   0,           0.0096644,           0.0096644,           0.0096644
                 298,            0.012411,            0.011576,                   0,              0.9993,                   1,               0.995,             0.93858,           0.0064984,           0.0067533,                   0,           0.0096565,           0.0096565,           0.0096565
                 299,            0.012399,            0.012535,                   0,             0.99927,                   1,               0.995,             0.94954,           0.0060621,           0.0066733,                   0,           0.0096486,           0.0096486,           0.0096486
                 300,            0.011105,            0.011745,                   0,             0.99932,                   1,               0.995,              0.9376,           0.0064523,           0.0070389,                   0,           0.0096407,           0.0096407,           0.0096407
                 301,            0.011697,            0.011316,                   0,             0.99961,                   1,               0.995,             0.93791,            0.006603,           0.0069174,                   0,           0.0096327,           0.0096327,           0.0096327
                 302,            0.011343,            0.012045,                   0,             0.99931,                   1,               0.995,              0.9459,           0.0065227,           0.0076141,                   0,           0.0096248,           0.0096248,           0.0096248
                 303,            0.012415,            0.012305,                   0,             0.99933,                   1,               0.995,             0.86752,            0.010662,            0.007453,                   0,           0.0096169,           0.0096169,           0.0096169
                 304,            0.011371,            0.012462,                   0,             0.99929,                   1,               0.995,             0.94446,           0.0065668,           0.0065399,                   0,            0.009609,            0.009609,            0.009609
                 305,            0.011944,            0.011868,                   0,              0.9993,                   1,               0.995,             0.96831,           0.0062949,           0.0064905,                   0,            0.009601,            0.009601,            0.009601
                 306,            0.013292,            0.012011,                   0,             0.99932,                   1,               0.995,             0.93926,           0.0065516,           0.0066397,                   0,           0.0095931,           0.0095931,           0.0095931
                 307,            0.011673,            0.011568,                   0,             0.99931,                   1,               0.995,             0.92457,            0.007127,           0.0067919,                   0,           0.0095852,           0.0095852,           0.0095852
                 308,            0.011882,            0.011955,                   0,             0.99936,                   1,               0.995,             0.93366,           0.0062911,           0.0064697,                   0,           0.0095773,           0.0095773,           0.0095773
                 309,            0.010759,            0.011858,                   0,             0.99933,                   1,               0.995,              0.9515,           0.0062422,           0.0062335,                   0,           0.0095693,           0.0095693,           0.0095693
                 310,            0.011098,            0.011712,                   0,             0.99932,                   1,               0.995,             0.93399,           0.0062387,           0.0063156,                   0,           0.0095614,           0.0095614,           0.0095614
                 311,            0.011037,            0.012281,                   0,             0.99939,                   1,               0.995,             0.95041,           0.0062872,           0.0061654,                   0,           0.0095535,           0.0095535,           0.0095535
                 312,            0.010717,            0.012551,                   0,             0.99934,                   1,               0.995,             0.95071,           0.0060416,           0.0061268,                   0,           0.0095456,           0.0095456,           0.0095456
                 313,            0.011452,             0.01165,                   0,             0.99932,                   1,               0.995,             0.94184,           0.0069141,           0.0062286,                   0,           0.0095377,           0.0095377,           0.0095377
                 314,            0.012422,            0.012138,                   0,             0.99935,                   1,               0.995,             0.91815,           0.0066761,           0.0062316,                   0,           0.0095297,           0.0095297,           0.0095297
                 315,            0.012165,            0.011097,                   0,             0.99935,                   1,               0.995,             0.95391,           0.0064023,           0.0065231,                   0,           0.0095218,           0.0095218,           0.0095218
                 316,            0.011752,            0.011942,                   0,             0.99938,                   1,               0.995,             0.95754,           0.0064047,           0.0062474,                   0,           0.0095139,           0.0095139,           0.0095139
                 317,            0.011824,            0.011703,                   0,             0.99932,                   1,               0.995,             0.96316,           0.0060201,           0.0067929,                   0,            0.009506,            0.009506,            0.009506
                 318,            0.011459,              0.0117,                   0,             0.99936,                   1,               0.995,             0.95641,           0.0059774,           0.0065774,                   0,            0.009498,            0.009498,            0.009498
                 319,            0.010511,              0.0113,                   0,             0.99934,                   1,               0.995,             0.96557,           0.0059005,           0.0069292,                   0,           0.0094901,           0.0094901,           0.0094901
                 320,            0.010154,            0.011934,                   0,             0.99931,                   1,               0.995,             0.92534,           0.0064659,            0.006864,                   0,           0.0094822,           0.0094822,           0.0094822
                 321,            0.011317,            0.011888,                   0,              0.9993,                   1,               0.995,              0.9539,            0.006241,           0.0068166,                   0,           0.0094743,           0.0094743,           0.0094743
                 322,            0.011571,            0.012162,                   0,             0.99938,                   1,               0.995,             0.93826,            0.006717,           0.0062632,                   0,           0.0094663,           0.0094663,           0.0094663
                 323,            0.010493,             0.01179,                   0,             0.99938,                   1,               0.995,             0.94259,            0.006078,           0.0071358,                   0,           0.0094584,           0.0094584,           0.0094584
                 324,            0.010738,             0.01194,                   0,             0.99931,                   1,               0.995,             0.95551,           0.0064208,           0.0063828,                   0,           0.0094505,           0.0094505,           0.0094505
                 325,           0.0090843,            0.010802,                   0,              0.9994,                   1,               0.995,              0.9514,           0.0073152,           0.0067217,                   0,           0.0094426,           0.0094426,           0.0094426
                 326,            0.011123,            0.011367,                   0,              0.9993,                   1,               0.995,             0.94132,           0.0059308,           0.0067158,                   0,           0.0094346,           0.0094346,           0.0094346
                 327,             0.01124,            0.012124,                   0,             0.99938,                   1,               0.995,             0.96141,           0.0058246,           0.0060527,                   0,           0.0094267,           0.0094267,           0.0094267
                 328,            0.010394,            0.012411,                   0,             0.99937,                   1,               0.995,             0.95005,            0.005973,            0.006193,                   0,           0.0094188,           0.0094188,           0.0094188
                 329,            0.011204,             0.01208,                   0,             0.99932,                   1,               0.995,             0.94826,           0.0058609,           0.0061812,                   0,           0.0094109,           0.0094109,           0.0094109
                 330,            0.011214,            0.011559,                   0,             0.99933,                   1,               0.995,             0.94834,            0.006078,           0.0064085,                   0,           0.0094029,           0.0094029,           0.0094029
                 331,            0.011255,            0.011804,                   0,             0.99929,                   1,               0.995,             0.93996,           0.0063645,           0.0063867,                   0,            0.009395,            0.009395,            0.009395
                 332,            0.010465,            0.011633,                   0,              0.9992,                   1,               0.995,              0.9493,           0.0062604,           0.0066101,                   0,           0.0093871,           0.0093871,           0.0093871
                 333,            0.011377,            0.011852,                   0,             0.99924,                   1,               0.995,             0.95976,           0.0058566,           0.0064144,                   0,           0.0093792,           0.0093792,           0.0093792
                 334,            0.009973,            0.010761,                   0,             0.99935,                   1,               0.995,             0.93768,           0.0063117,           0.0065251,                   0,           0.0093712,           0.0093712,           0.0093712
                 335,            0.010736,            0.011612,                   0,             0.99943,                   1,               0.995,             0.94595,           0.0064801,             0.00712,                   0,           0.0093633,           0.0093633,           0.0093633
                 336,            0.010775,            0.010954,                   0,             0.99932,                   1,               0.995,             0.95335,           0.0057683,           0.0068028,                   0,           0.0093554,           0.0093554,           0.0093554
                 337,            0.010973,            0.011928,                   0,             0.99933,                   1,               0.995,              0.9613,           0.0057188,           0.0064846,                   0,           0.0093475,           0.0093475,           0.0093475
                 338,            0.010684,            0.011251,                   0,             0.99933,                   1,               0.995,             0.94623,           0.0058883,           0.0064045,                   0,           0.0093395,           0.0093395,           0.0093395
                 339,            0.011016,            0.011287,                   0,             0.99927,                   1,               0.995,             0.95372,           0.0061884,           0.0065765,                   0,           0.0093316,           0.0093316,           0.0093316
                 340,            0.010924,            0.011513,                   0,                   1,                   1,               0.995,             0.94919,           0.0063787,           0.0065853,                   0,           0.0093237,           0.0093237,           0.0093237
                 341,            0.011206,            0.011218,                   0,             0.99937,                   1,               0.995,             0.96879,           0.0057443,           0.0063818,                   0,           0.0093158,           0.0093158,           0.0093158
                 342,           0.0093792,            0.011015,                   0,             0.99937,                   1,               0.995,             0.95325,             0.00578,            0.006702,                   0,           0.0093078,           0.0093078,           0.0093078
                 343,            0.010542,            0.011112,                   0,             0.99939,                   1,               0.995,             0.95138,           0.0060866,           0.0068245,                   0,           0.0092999,           0.0092999,           0.0092999
                 344,            0.010959,            0.011588,                   0,             0.99932,                   1,               0.995,             0.94303,           0.0068887,           0.0071536,                   0,            0.009292,            0.009292,            0.009292
                 345,            0.010185,            0.011235,                   0,             0.99938,                   1,               0.995,             0.93841,           0.0077797,            0.007032,                   0,           0.0092841,           0.0092841,           0.0092841
                 346,            0.011178,            0.011723,                   0,             0.99939,                   1,               0.995,              0.9441,             0.00687,           0.0067276,                   0,           0.0092762,           0.0092762,           0.0092762
                 347,            0.010792,             0.01134,                   0,             0.99938,                   1,               0.995,             0.94722,           0.0059839,           0.0063907,                   0,           0.0092682,           0.0092682,           0.0092682
                 348,            0.011801,            0.011557,                   0,             0.99935,                   1,               0.995,              0.9571,           0.0063455,           0.0068443,                   0,           0.0092603,           0.0092603,           0.0092603
                 349,            0.011344,            0.012076,                   0,             0.99922,                   1,               0.995,             0.93859,           0.0073771,           0.0064065,                   0,           0.0092524,           0.0092524,           0.0092524
                 350,              0.0114,            0.012441,                   0,             0.99936,                   1,               0.995,              0.9446,           0.0058953,           0.0064104,                   0,           0.0092445,           0.0092445,           0.0092445
